average,total_sg:putting,player_id,rank_last_week,player_name,season,tournament,measured_rounds,time_period,player_url,rounds,rank_this_week
.083,.333,29908,58,C.T. Pan,2019,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.29908.c-t--pan.html,4,46
.006,.024,34363,,Tyrrell Hatton,2019,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.34363.tyrrell-hatton.html,4,47
-.020,-.080,33399,,Adam Hadwin,2019,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.33399.adam-hadwin.html,4,48
-.030,-.118,37189,,Harold Varner III,2019,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.37189.harold-varner-iii.html,4,49
-.104,-.416,33948,,Byeong Hun An,2019,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.33948.byeong-hun-an.html,4,50
-.122,-.488,31323,38,Gary Woodland,2019,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.31323.gary-woodland.html,4,51
-.153,-.612,33410,,Andrew Landry,2019,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.33410.andrew-landry.html,4,52
-.238,-.950,25396,,Kevin Na,2019,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.25396.kevin-na.html,4,53
-.252,-1.009,32448,,James Hahn,2019,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.32448.james-hahn.html,4,54
-.271,-1.084,47128,,Richy Werenski,2019,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.47128.richy-werenski.html,4,55
-.283,-1.131,25804,,Bubba Watson,2019,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.25804.bubba-watson.html,4,56
-.301,-1.203,46501,,Ollie Schniederjans,2019,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.46501.ollie-schniederjans.html,4,57
-.355,-1.420,27064,,Jhonattan Vegas,2019,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.27064.jhonattan-vegas.html,4,58
-.371,-1.485,35421,,Brandon Harkins,2019,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.35421.brandon-harkins.html,4,59
-.411,-1.645,24024,,Zach Johnson,2019,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.24024.zach-johnson.html,4,60
-.495,-1.978,27141,,J.B. Holmes,2019,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.27141.j-b--holmes.html,4,61
-.616,-2.465,27214,,Kevin Streelman,2019,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.27214.kevin-streelman.html,4,62
-.666,-2.665,32816,,Satoshi Kodaira,2019,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.32816.satoshi-kodaira.html,4,63
-.782,-3.126,34213,29,Grayson Murray,2019,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.34213.grayson-murray.html,4,64
-.835,-3.338,37275,13,Sam Ryder,2019,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.37275.sam-ryder.html,4,65
-.913,-3.650,47347,22,Adam Schenk,2019,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.47347.adam-schenk.html,4,66
-1.021,-4.083,32839,40,Hideki Matsuyama,2019,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.32839.hideki-matsuyama.html,4,67
-1.051,-4.205,27644,,Brian Harman,2019,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.27644.brian-harman.html,4,68
-1.119,-4.477,31646,74,Emiliano Grillo,2019,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.31646.emiliano-grillo.html,4,69
-1.279,-5.114,33667,,Carlos Ortiz,2019,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.33667.carlos-ortiz.html,4,70
-1.432,-5.728,39546,,Keith Mitchell,2019,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.39546.keith-mitchell.html,4,71
-1.490,-5.961,30926,,Chris Kirk,2019,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.30926.chris-kirk.html,4,72
-2.254,-9.015,33141,47,Keegan Bradley,2019,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.33141.keegan-bradley.html,4,73
2.486,7.459,34360,,Patrick Reed,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.34360.patrick-reed.html,4,1
2.315,6.945,34076,,Joel Dahmen,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.34076.joel-dahmen.html,4,2
2.079,6.236,35891,,Cameron Smith,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.35891.cameron-smith.html,4,3
1.832,5.497,36852,,Jim Knous,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.36852.jim-knous.html,4,4
1.768,5.304,49960,,Sepp Straka,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.49960.sepp-straka.html,4,5
1.757,5.270,28089,,Jason Day,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.28089.jason-day.html,4,6
1.740,5.219,30944,34,Jason Kokrak,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.30944.jason-kokrak.html,4,7
1.646,4.937,29479,,Scott Brown,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.29479.scott-brown.html,4,8
1.629,4.888,27974,,Sung Kang,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.27974.sung-kang.html,4,9
1.556,4.667,49766,,Hank Lebioda,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.49766.hank-lebioda.html,4,10
1.509,4.527,34174,65,John Huh,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.34174.john-huh.html,4,11
1.312,3.935,27963,,Chris Stroud,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.27963.chris-stroud.html,4,12
1.199,3.597,37275,31,Sam Ryder,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.37275.sam-ryder.html,4,13
1.198,3.593,24502,,Adam Scott,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.24502.adam-scott.html,4,14
1.164,3.492,23621,19,Rory Sabbatini,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.23621.rory-sabbatini.html,4,15
1.160,3.478,48081,,Xander Schauffele,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.48081.xander-schauffele.html,4,16
1.015,3.046,34021,,Bud Cauley,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.34021.bud-cauley.html,4,17
.989,2.966,46402,17,Talor Gooch,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.46402.talor-gooch.html,4,18
.915,2.744,28259,,Sangmoon Bae,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.28259.sangmoon-bae.html,4,19
.902,2.706,45157,41,Cameron Davis,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.45157.cameron-davis.html,4,20
.887,2.662,29420,,Billy Horschel,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.29420.billy-horschel.html,4,21
.819,2.456,47347,28,Adam Schenk,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.47347.adam-schenk.html,4,22
.795,2.385,21961,39,Charles Howell III,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.21961.charles-howell-iii.html,4,23
.782,2.346,36799,,Stephan Jaeger,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.36799.stephan-jaeger.html,4,24
.757,2.269,30191,5,Julián Etulain,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.30191.julian-etulain.html,4,25
.737,2.211,27895,,Jonas Blixt,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.27895.jonas-blixt.html,4,26
.727,2.180,25493,51,Nick Taylor,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.25493.nick-taylor.html,4,27
.646,1.939,22405,16,Justin Rose,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.22405.justin-rose.html,4,28
.567,1.700,34213,,Grayson Murray,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.34213.grayson-murray.html,4,29
.508,1.524,32150,54,Michael Thompson,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.32150.michael-thompson.html,4,30
.482,1.446,46550,,Brandon Hagy,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.46550.brandon-hagy.html,4,31
.466,1.399,40115,42,Adam Svensson,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.40115.adam-svensson.html,4,32
.416,1.247,35506,,Mackenzie Hughes,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.35506.mackenzie-hughes.html,4,33
.367,1.101,34431,53,Robert Streb,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.34431.robert-streb.html,4,34
.337,1.010,49771,4,J.T. Poston,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.49771.j-t--poston.html,4,35
.305,.915,10387,,Chris Thompson,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.10387.chris-thompson.html,4,36
.275,.826,26300,,Matt Jones,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.26300.matt-jones.html,4,37
.247,.740,31323,,Gary Woodland,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.31323.gary-woodland.html,4,38
.244,.731,08793,,Tiger Woods,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.08793.tiger-woods.html,4,39
.240,.719,32839,,Hideki Matsuyama,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.32839.hideki-matsuyama.html,4,40
.174,.521,27936,,Martin Laird,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.27936.martin-laird.html,4,41
.145,.434,24140,15,Sean O'Hair,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.24140.sean-o-hair.html,4,42
.141,.424,26851,,Marc Leishman,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.26851.marc-leishman.html,4,43
.133,.399,52375,,Doug Ghim,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.52375.doug-ghim.html,4,44
.090,.271,37455,35,Si Woo Kim,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.37455.si-woo-kim.html,4,45
.079,.237,32139,,Danny Willett,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.32139.danny-willett.html,4,46
.022,.066,33141,,Keegan Bradley,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.33141.keegan-bradley.html,4,47
.005,.016,35461,,Beau Hossler,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.35461.beau-hossler.html,4,48
-.002,-.006,34046,,Jordan Spieth,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.34046.jordan-spieth.html,4,49
-.070,-.209,46970,30,Jon Rahm,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.46970.jon-rahm.html,4,50
-.130,-.390,27649,,Brandt Snedeker,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.27649.brandt-snedeker.html,4,51
-.164,-.491,51766,18,Wyndham Clark,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.51766.wyndham-clark.html,4,52
-.167,-.499,30692,,Scott Stallings,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.30692.scott-stallings.html,4,53
-.231,-.694,28237,,Rory McIlroy,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.28237.rory-mcilroy.html,4,T54
-.231,-.692,32333,,Kevin Tway,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.32333.kevin-tway.html,4,T54
-.261,-.782,23320,,Ryan Palmer,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.23320.ryan-palmer.html,4,56
-.348,-1.044,27958,59,Ryan Blaum,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.27958.ryan-blaum.html,4,57
-.414,-1.240,29908,69,C.T. Pan,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.29908.c-t--pan.html,4,58
-.420,-1.260,47504,2,Sam Burns,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.47504.sam-burns.html,4,59
-.423,-1.269,46601,63,Trey Mullinax,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.46601.trey-mullinax.html,4,60
-.556,-1.668,33418,,Shawn Stefani,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.33418.shawn-stefani.html,4,61
-.561,-1.682,37278,,Nicholas Lindheim,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.37278.nicholas-lindheim.html,4,62
-.685,-2.053,20645,,John Senden,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.20645.john-senden.html,4,63
-.733,-2.198,39971,24,Sungjae Im,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.39971.sungjae-im.html,4,64
-.787,-2.362,52144,,Braden Thornberry,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.52144.braden-thornberry.html,4,65
-.841,-2.523,32102,,Rickie Fowler,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.32102.rickie-fowler.html,4,66
-.863,-2.587,33122,61,Russell Knox,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.33122.russell-knox.html,4,67
-.986,-2.958,29725,,Tony Finau,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.29725.tony-finau.html,4,68
-1.101,-3.303,33461,,Morgan Hoffmann,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.33461.morgan-hoffmann.html,4,69
-1.144,-3.432,39327,,Ben Silverman,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.39327.ben-silverman.html,4,70
-1.207,-3.621,27129,,Luke List,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.27129.luke-list.html,4,71
-1.245,-3.733,48822,,Sebastián Muñoz,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.48822.sebastian-munoz.html,4,72
-1.425,-4.276,27095,25,Nick Watney,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.27095.nick-watney.html,4,73
-1.452,-4.356,31646,,Emiliano Grillo,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.31646.emiliano-grillo.html,4,74
-1.495,-4.483,34306,,John Chin,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.34306.john-chin.html,4,75
-1.545,-4.633,45486,,Joaquin Niemann,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.45486.joaquin-niemann.html,4,76
-2.287,-6.860,24924,,Bill Haas,2019,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.24924.bill-haas.html,4,77
2.738,5.476,22371,,Aaron Baddeley,2019,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.22371.aaron-baddeley.html,4,1
2.511,5.022,47504,,Sam Burns,2019,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.47504.sam-burns.html,4,2
2.406,4.811,23325,,Vaughn Taylor,2019,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.23325.vaughn-taylor.html,4,3
2.306,4.612,49771,13,J.T. Poston,2019,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.49771.j-t--poston.html,4,4
2.251,4.501,30191,24,Julián Etulain,2019,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.30191.julian-etulain.html,4,5
2.211,4.422,34261,10,Scott Langley,2019,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.34261.scott-langley.html,4,6
1.883,3.766,32058,36,José de Jesús Rodríguez,2019,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.32058.jose-de-jesus-rodriguez.html,4,7
1.683,3.365,24024,,Zach Johnson,2019,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.24024.zach-johnson.html,4,8
1.592,3.184,35449,,Adam Long,2019,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.35449.adam-long.html,4,9
1.562,3.123,37189,,Harold Varner III,2019,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.37189.harold-varner-iii.html,4,10
1.494,2.987,40009,17,Dominic Bozzelli,2019,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.40009.dominic-bozzelli.html,4,11
1.484,2.968,34466,,Peter Malnati,2019,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.34466.peter-malnati.html,4,12
1.425,2.850,29970,53,Dylan Frittelli,2019,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.29970.dylan-frittelli.html,4,13
