"","tournament","season","tournament_id.x","player_id","player_name","player_url","average_putting","total_sg_putting","rank_last_week_putting","measured_rounds_putting","time_period_putting","rounds_putting","rank_this_week_putting","total_sg_ott","measured_rounds_ott","average_ott","rounds_ott","rank_this_week_ott","rank_last_week_ott","time_period_ott","events","money","rank_this_week","rank_last_week","time_period"
"107","A Military Tribute at The Greenbrier",2011,"t490","26498","Matt Weibring","https://www.pgatour.com/players/player.26498.matt-weibring.html",-0.46,-1.838,"999",4,"Tournament Only",4,"61",3.034,4,0.759,4,"20","999","Tournament Only",1,12660,"6","999","Tournament Only"
"108","A Military Tribute at The Greenbrier",2011,"t490","26758","David Hearn","https://www.pgatour.com/players/player.26758.david-hearn.html",1.4,5.6,"38",4,"Tournament Only",4,"11",1.161,4,0.29,4,"35","52","Tournament Only",1,68000,"1","3","Tournament Only"
"109","A Military Tribute at The Greenbrier",2011,"t490","27120","Troy Matteson","https://www.pgatour.com/players/player.27120.troy-matteson.html",0.065,0.261,"999",4,"Tournament Only",4,"48",2.391,4,0.598,4,"24","999","Tournament Only",1,12960,"5","999","Tournament Only"
"110","A Military Tribute at The Greenbrier",2011,"t490","27466","Spencer Levin","https://www.pgatour.com/players/player.27466.spencer-levin.html",-0.822,-3.287,"7",4,"Tournament Only",4,"73",-2.782,4,-0.696,4,"68","63","Tournament Only",1,12660,"6","8","Tournament Only"
"111","A Military Tribute at The Greenbrier",2011,"t490","28620","Aron Price","https://www.pgatour.com/players/player.28620.aron-price.html",0.96,3.838,"32",4,"Tournament Only",4,"19",0.936,4,0.234,4,"39","60","Tournament Only",1,32486,"3","4","Tournament Only"
"112","A Military Tribute at The Greenbrier",2011,"t490","25240","D.A. Points","https://www.pgatour.com/players/player.25240.d-a--points.html",-0.532,-2.127,"999",4,"Tournament Only",4,"63",-1.298,4,-0.325,4,"63","999","Tournament Only",1,14430,"4","999","Tournament Only"
"113","A Military Tribute at The Greenbrier",2011,"t490","06515","Shaun Micheel","https://www.pgatour.com/players/player.06515.shaun-micheel.html",-0.049,-0.197,"999",4,"Tournament Only",4,"52",-2.928,4,-0.732,4,"70","999","Tournament Only",1,14430,"4","999","Tournament Only"
"114","A Military Tribute at The Greenbrier",2011,"t490","21209","Sergio Garcia","https://www.pgatour.com/players/player.21209.sergio-garcia.html",-0.352,-1.406,"999",4,"Tournament Only",4,"58",3.892,4,0.973,4,"10","999","Tournament Only",1,25200,"3","999","Tournament Only"
"115","A Military Tribute at The Greenbrier",2011,"t490","21350","Ryuji Imada","https://www.pgatour.com/players/player.21350.ryuji-imada.html",-0.801,-3.202,"999",4,"Tournament Only",4,"72",-0.897,4,-0.224,4,"59","999","Tournament Only",1,13380,"5","999","Tournament Only"
"116","A Military Tribute at The Greenbrier",2011,"t490","22378","Trevor Immelman","https://www.pgatour.com/players/player.22378.trevor-immelman.html",0.756,3.025,"999",4,"Tournament Only",4,"21",0.331,4,0.083,4,"43","999","Tournament Only",1,105000,"1","999","Tournament Only"
"117","A Military Tribute at The Greenbrier",2011,"t490","24846","Ricky Barnes","https://www.pgatour.com/players/player.24846.ricky-barnes.html",0.237,0.947,"999",4,"Tournament Only",4,"39",-4.517,4,-1.129,4,"75","999","Tournament Only",1,25200,"3","999","Tournament Only"
"118","A Military Tribute at The Greenbrier",2011,"t490","25345","Carl Pettersson","https://www.pgatour.com/players/player.25345.carl-pettersson.html",1.351,5.404,"999",4,"Tournament Only",4,"12",0.197,4,0.049,4,"45","999","Tournament Only",1,68000,"1","999","Tournament Only"
"119","A Military Tribute at The Greenbrier",2011,"t490","27963","Chris Stroud","https://www.pgatour.com/players/player.27963.chris-stroud.html",-0.765,-3.058,"22",4,"Tournament Only",4,"71",3.494,4,0.874,4,"15","24","Tournament Only",1,68000,"1","3","Tournament Only"
"120","A Military Tribute at The Greenbrier",2011,"t490","01320","Bob Estes","https://www.pgatour.com/players/player.01320.bob-estes.html",1.487,5.947,"999",4,"Tournament Only",4,"9",3.282,4,0.821,4,"16","999","Tournament Only",1,528000,"2","999","Tournament Only"
"121","A Military Tribute at The Greenbrier",2011,"t490","07457","Steve Flesch","https://www.pgatour.com/players/player.07457.steve-flesch.html",-0.324,-1.295,"72",4,"Tournament Only",4,"57",-0.486,4,-0.122,4,"53","64","Tournament Only",1,14430,"4","63","Tournament Only"
"122","A Military Tribute at The Greenbrier",2011,"t490","22621","Ben Curtis","https://www.pgatour.com/players/player.22621.ben-curtis.html",0.705,2.818,"999",4,"Tournament Only",4,"24",-0.101,4,-0.025,4,"50","999","Tournament Only",1,32486,"3","999","Tournament Only"
"123","A Military Tribute at The Greenbrier",2011,"t490","35087","Bio Kim","https://www.pgatour.com/players/player.35087.bio-kim.html",-0.196,-0.783,"50",4,"Tournament Only",4,"54",-2.804,4,-0.701,4,"69","14","Tournament Only",1,11400,"72","5","Tournament Only"
"124","A Military Tribute at The Greenbrier",2011,"t490","27797","Derek Lamely","https://www.pgatour.com/players/player.27797.derek-lamely.html",1.688,6.752,"999",4,"Tournament Only",4,"5",-3.685,4,-0.921,4,"72","999","Tournament Only",1,19240,"4","999","Tournament Only"
"125","A Military Tribute at The Greenbrier",2011,"t490","25274","Steven Bowditch","https://www.pgatour.com/players/player.25274.steven-bowditch.html",0.596,2.383,"999",4,"Tournament Only",4,"25",4.847,4,1.212,4,"4","999","Tournament Only",1,68000,"1","999","Tournament Only"
"126","A Military Tribute at The Greenbrier",2011,"t490","26695","Michael Letzig","https://www.pgatour.com/players/player.26695.michael-letzig.html",0.075,0.3,"999",4,"Tournament Only",4,"4",-1.07,4,-0.268,4,"61","999","Tournament Only",1,32486,"3","999","Tournament Only"
"127","A Military Tribute at The Greenbrier",2011,"t490","27330","Josh Teater","https://www.pgatour.com/players/player.27330.josh-teater.html",-0.56,-2.24,"31",4,"Tournament Only",4,"66",5.115,4,1.279,4,"3","7","Tournament Only",1,19240,"4","1","Tournament Only"
"128","A Military Tribute at The Greenbrier",2011,"t490","30750","Tommy Gainey","https://www.pgatour.com/players/player.30750.tommy-gainey.html",0.006,0.022,"57",4,"Tournament Only",4,"50",1.818,4,0.455,4,"27","40","Tournament Only",1,13380,"5","1","Tournament Only"
"129","A Military Tribute at The Greenbrier",2011,"t490","28475","Jeff Overton","https://www.pgatour.com/players/player.28475.jeff-overton.html",0.197,0.789,"999",4,"Tournament Only",4,"41",1.335,4,0.334,4,"33","999","Tournament Only",1,14430,"4","999","Tournament Only"
"130","A Military Tribute at The Greenbrier",2011,"t490","01945","Kenny Perry","https://www.pgatour.com/players/player.01945.kenny-perry.html",0.378,1.512,"999",4,"Tournament Only",4,"32",1.187,4,0.297,4,"34","999","Tournament Only",1,25200,"3","999","Tournament Only"
"131","A Military Tribute at The Greenbrier",2011,"t490","06251","Chris DiMarco","https://www.pgatour.com/players/player.06251.chris-dimarco.html",0.299,1.197,"58",4,"Tournament Only",4,"36",2.528,4,0.632,4,"23","39","Tournament Only",1,138000,"1","4","Tournament Only"
"132","A Military Tribute at The Greenbrier",2011,"t490","29718","Anthony Kim","https://www.pgatour.com/players/player.29718.anthony-kim.html",-0.554,-2.217,"999",4,"Tournament Only",4,"65",2.729,4,0.682,4,"22","999","Tournament Only",1,105000,"1","999","Tournament Only"
"133","A Military Tribute at The Greenbrier",2011,"t490","30692","Scott Stallings","https://www.pgatour.com/players/player.30692.scott-stallings.html",0.12,0.478,"35",4,"Tournament Only",4,"44",3.662,4,0.916,4,"13","13","Tournament Only",1,1080000,"1","1","Tournament Only"
"134","A Military Tribute at The Greenbrier",2011,"t490","31557","Jim Herman","https://www.pgatour.com/players/player.31557.jim-herman.html",-0.678,-2.712,"999",4,"Tournament Only",4,"68",3.759,4,0.94,4,"11","999","Tournament Only",1,12960,"5","999","Tournament Only"
"135","A Military Tribute at The Greenbrier",2011,"t490","30926","Chris Kirk","https://www.pgatour.com/players/player.30926.chris-kirk.html",0.377,1.507,"999",4,"Tournament Only",4,"33",1.136,4,0.284,4,"37","999","Tournament Only",1,14430,"4","999","Tournament Only"
"136","A Military Tribute at The Greenbrier",2011,"t490","27933","John Merrick","https://www.pgatour.com/players/player.27933.john-merrick.html",0.519,2.077,"999",4,"Tournament Only",4,"27",1.711,4,0.428,4,"29","999","Tournament Only",1,13380,"5","999","Tournament Only"
"137","A Military Tribute at The Greenbrier",2011,"t490","20498","Briny Baird","https://www.pgatour.com/players/player.20498.briny-baird.html",0.028,0.111,"49",4,"Tournament Only",4,"49",-0.562,4,-0.141,4,"54","34","Tournament Only",1,19240,"4","3","Tournament Only"
"138","A Military Tribute at The Greenbrier",2011,"t490","01766","Billy Mayfair","https://www.pgatour.com/players/player.01766.billy-mayfair.html",-0.539,-2.156,"999",4,"Tournament Only",4,"64",-0.8,4,-0.2,4,"57","999","Tournament Only",1,11580,"71","999","Tournament Only"
"139","A Military Tribute at The Greenbrier",2011,"t490","02239","Scott Verplank","https://www.pgatour.com/players/player.02239.scott-verplank.html",0.743,2.972,"999",4,"Tournament Only",4,"22",-0.826,4,-0.207,4,"58","999","Tournament Only",1,105000,"1","999","Tournament Only"
"140","A Military Tribute at The Greenbrier",2011,"t490","30110","Kyle Stanley","https://www.pgatour.com/players/player.30110.kyle-stanley.html",-0.267,-1.067,"999",4,"Tournament Only",4,"56",4.156,4,1.039,4,"9","999","Tournament Only",1,168000,"9","999","Tournament Only"
"141","A Military Tribute at The Greenbrier",2011,"t490","31323","Gary Woodland","https://www.pgatour.com/players/player.31323.gary-woodland.html",0.313,1.25,"999",4,"Tournament Only",4,"35",5.496,4,1.374,4,"2","999","Tournament Only",1,226200,"4","999","Tournament Only"
"142","A Military Tribute at The Greenbrier",2011,"t490","33141","Keegan Bradley","https://www.pgatour.com/players/player.33141.keegan-bradley.html",1.195,4.781,"48",4,"Tournament Only",4,"13",3.507,4,0.877,4,"14","4","Tournament Only",1,19240,"4","1","Tournament Only"
"143","A Military Tribute at The Greenbrier",2011,"t490","34072","Will Strickler","https://www.pgatour.com/players/player.34072.will-strickler.html",0.952,3.808,"999",4,"Tournament Only",4,"20",-0.031,4,-0.008,4,"49","999","Tournament Only",1,19240,"4","999","Tournament Only"
"144","A Military Tribute at The Greenbrier",2011,"t490","34255","Joseph Bramlett","https://www.pgatour.com/players/player.34255.joseph-bramlett.html",-1.518,-6.071,"999",4,"Tournament Only",4,"75",4.579,4,1.145,4,"6","999","Tournament Only",1,11820,"6","999","Tournament Only"
"145","A Military Tribute at The Greenbrier",2011,"t490","02246","Duffy Waldorf","https://www.pgatour.com/players/player.02246.duffy-waldorf.html",0.255,1.018,"999",4,"Tournament Only",4,"38",-0.422,4,-0.106,4,"52","999","Tournament Only",1,12240,"6","999","Tournament Only"
"147","A Military Tribute at The Greenbrier",2011,"t490","33419","Cameron Tringale","https://www.pgatour.com/players/player.33419.cameron-tringale.html",1.067,4.266,"12",4,"Tournament Only",4,"18",2.157,4,0.539,4,"25","57","Tournament Only",1,226200,"4","1","Tournament Only"
"148","A Military Tribute at The Greenbrier",2011,"t490","29221","Webb Simpson","https://www.pgatour.com/players/player.29221.webb-simpson.html",1.164,4.656,"999",4,"Tournament Only",4,"14",0.12,4,0.03,4,"47","999","Tournament Only",1,168000,"9","999","Tournament Only"
"149","A Military Tribute at The Greenbrier",2011,"t490","29910","Blake Adams","https://www.pgatour.com/players/player.29910.blake-adams.html",0.286,1.145,"999",4,"Tournament Only",4,"37",-0.704,4,-0.176,4,"55","999","Tournament Only",1,32486,"3","999","Tournament Only"
"150","A Military Tribute at The Greenbrier",2011,"t490","06573","Brandt Jobe","https://www.pgatour.com/players/player.06573.brandt-jobe.html",0.541,2.163,"999",4,"Tournament Only",4,"26",-0.169,4,-0.042,4,"51","999","Tournament Only",1,32486,"3","999","Tournament Only"
"151","A Military Tribute at The Greenbrier",2011,"t490","08725","Tom Gillis","https://www.pgatour.com/players/player.08725.tom-gillis.html",-0.189,-0.754,"999",4,"Tournament Only",4,"53",-1.751,4,-0.438,4,"66","999","Tournament Only",1,12240,"6","999","Tournament Only"
"152","A Military Tribute at The Greenbrier",2011,"t490","08537","J.P. Hayes","https://www.pgatour.com/players/player.08537.j-p--hayes.html",2.027,8.108,"999",4,"Tournament Only",4,"3",0.087,4,0.022,4,"48","999","Tournament Only",1,68000,"1","999","Tournament Only"
"153","A Military Tribute at The Greenbrier",2012,"t490","25396","Kevin Na","https://www.pgatour.com/players/player.25396.kevin-na.html",0.011,0.042,"999",4,"Tournament Only",4,"52",0.892,4,0.223,4,"35","999","Tournament Only",1,177510,"7","999","Tournament Only"
"154","A Military Tribute at The Greenbrier",2012,"t490","27120","Troy Matteson","https://www.pgatour.com/players/player.27120.troy-matteson.html",0.471,1.885,"60",4,"Tournament Only",4,"34",-1.154,4,-0.289,4,"58","59","Tournament Only",1,13664,"5","2","Tournament Only"
"155","A Military Tribute at The Greenbrier",2012,"t490","12716","Charley Hoffman","https://www.pgatour.com/players/player.12716.charley-hoffman.html",-1.105,-4.418,"57",4,"Tournament Only",4,"74",-2.988,4,-0.747,4,"72","7","Tournament Only",1,12627,"6","2","Tournament Only"
"156","A Military Tribute at The Greenbrier",2012,"t490","21350","Ryuji Imada","https://www.pgatour.com/players/player.21350.ryuji-imada.html",0.102,0.406,"26",4,"Tournament Only",4,"45",-1.006,4,-0.252,4,"55","72","Tournament Only",1,24400,"3","6","Tournament Only"
"157","A Military Tribute at The Greenbrier",2012,"t490","25818","Scott Piercy","https://www.pgatour.com/players/player.25818.scott-piercy.html",0.559,2.237,"999",4,"Tournament Only",4,"31",4.025,4,1.006,4,"6","999","Tournament Only",1,119560,"1","999","Tournament Only"
"158","A Military Tribute at The Greenbrier",2012,"t490","26287","Roland Thatcher","https://www.pgatour.com/players/player.26287.roland-thatcher.html",1.057,4.227,"999",4,"Tournament Only",4,"13",-1.051,4,-0.263,4,"56","999","Tournament Only",1,11834,"7","999","Tournament Only"
"159","A Military Tribute at The Greenbrier",2012,"t490","26851","Marc Leishman","https://www.pgatour.com/players/player.26851.marc-leishman.html",-1.139,-4.556,"30",4,"Tournament Only",4,"76",-1.549,4,-0.387,4,"66","52","Tournament Only",1,11834,"7","3","Tournament Only"
"160","A Military Tribute at The Greenbrier",2012,"t490","27214","Kevin Streelman","https://www.pgatour.com/players/player.27214.kevin-streelman.html",-0.847,-3.388,"999",4,"Tournament Only",4,"70",-1.455,4,-0.364,4,"65","999","Tournament Only",1,13664,"5","999","Tournament Only"
"161","A Military Tribute at The Greenbrier",2012,"t490","28500","Martin Flores","https://www.pgatour.com/players/player.28500.martin-flores.html",1.353,5.413,"55",4,"Tournament Only",4,"8",3.459,4,0.865,4,"10","67","Tournament Only",1,219600,"6","3","Tournament Only"
"162","A Military Tribute at The Greenbrier",2012,"t490","29289","Seung-Yul Noh","https://www.pgatour.com/players/player.29289.seung-yul-noh.html",0.674,2.696,"53",4,"Tournament Only",4,"25",2.754,4,0.689,4,"19","6","Tournament Only",1,42395,"2","4","Tournament Only"
"163","A Military Tribute at The Greenbrier",2012,"t490","29910","Blake Adams","https://www.pgatour.com/players/player.29910.blake-adams.html",0.473,1.89,"46",4,"Tournament Only",4,"33",-0.437,4,-0.109,4,"48","18","Tournament Only",1,85400,"1","4","Tournament Only"
"164","A Military Tribute at The Greenbrier",2012,"t490","34174","John Huh","https://www.pgatour.com/players/player.34174.john-huh.html",-0.611,-2.444,"3",4,"Tournament Only",4,"66",2.751,4,0.688,4,"20","13","Tournament Only",1,16909,"4","1","Tournament Only"
"165","A Military Tribute at The Greenbrier",2012,"t490","23638","Brendon de Jonge","https://www.pgatour.com/players/player.23638.brendon-de-jonge.html",-0.747,-2.988,"5",4,"Tournament Only",4,"68",2.509,4,0.627,4,"24","45","Tournament Only",1,14549,"5","1","Tournament Only"
"166","A Military Tribute at The Greenbrier",2012,"t490","01249","John Daly","https://www.pgatour.com/players/player.01249.john-daly.html",0.814,3.254,"999",4,"Tournament Only",4,"22",6.16,4,1.54,4,"1","999","Tournament Only",1,119560,"1","999","Tournament Only"
"167","A Military Tribute at The Greenbrier",2012,"t490","06527","Steve Stricker","https://www.pgatour.com/players/player.06527.steve-stricker.html",1.016,4.062,"999",4,"Tournament Only",4,"16",0.97,4,0.243,4,"34","999","Tournament Only",1,58560,"2","999","Tournament Only"
"168","A Military Tribute at The Greenbrier",2012,"t490","20160","Charlie Wi","https://www.pgatour.com/players/player.20160.charlie-wi.html",0.95,3.801,"34",4,"Tournament Only",4,"18",3.606,4,0.902,4,"8","50","Tournament Only",1,353800,"3","4","Tournament Only"
"169","A Military Tribute at The Greenbrier",2012,"t490","32200","Roberto Castro","https://www.pgatour.com/players/player.32200.roberto-castro.html",1.576,6.304,"11",4,"Tournament Only",4,"6",3.188,4,0.797,4,"14","48","Tournament Only",1,177510,"7","2","Tournament Only"
